# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	116779	117713	-					opa3		TpMuguga_01g00053	935		old_locus_tag=TP01_0053; TP01_0052
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	116779	117713	-			EAN33297.2	Optic atrophy 3 protein (OPA3) family protein	opa3		TpMuguga_01g00053	935		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	117240	117698	-	EAN33297.2			Optic atrophy 3 protein (OPA3) family protein	opa3		TpMuguga_01g00053	459	152	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	117714	119965	-					yqeH		TpMuguga_01g00054	2252		old_locus_tag=TP01_0054
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	117714	119965	-			EAN33298.2	50S ribosome-binding GTPase family protein	yqeH		TpMuguga_01g00054	1827		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	117729	119920	-	EAN33298.2			50S ribosome-binding GTPase family protein	yqeH		TpMuguga_01g00054	1767	588	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	119942	121861	-					DBP5		TpMuguga_01g00055	1920		old_locus_tag=TP01_0055
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	119942	121861	-			EAN33299.1	DEAD/DEAH box helicase family protein	DBP5		TpMuguga_01g00055	1592		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	119979	121812	-	EAN33299.1			DEAD/DEAH box helicase family protein	DBP5		TpMuguga_01g00055	1506	501	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	122433	123854	+							TpMuguga_01g00056	1422		old_locus_tag=TP01_0056
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	122433	123854	+			EAN33300.1	Tp2			TpMuguga_01g00056	1422		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	122649	123173	+	EAN33300.1			Tp2			TpMuguga_01g00056	525	174	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	124006	125155	+							TpMuguga_01g00057	1150		old_locus_tag=TP01_0057
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	124006	125155	+			EAN33301.2	putative integral membrane protein			TpMuguga_01g00057	1056		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	124239	125139	+	EAN33301.2			putative integral membrane protein			TpMuguga_01g00057	807	268	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	125217	126265	-							TpMuguga_01g00058	1049		old_locus_tag=TP01_0058
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	125217	126265	-			EAN33302.1	hypothetical protein			TpMuguga_01g00058	1049		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	125246	126265	-	EAN33302.1			hypothetical protein			TpMuguga_01g00058	1020	339	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	126387	128114	-							TpMuguga_01g00059	1728		old_locus_tag=TP01_0059
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	126387	128114	-			EAN33303.2	hypothetical protein			TpMuguga_01g00059	1728		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	126387	128114	-	EAN33303.2			hypothetical protein			TpMuguga_01g00059	1728	575	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	128148	128682	-							TpMuguga_01g00060	535		old_locus_tag=TP01_0060
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	128148	128682	-			EAN33304.1	hypothetical protein			TpMuguga_01g00060	465		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	128148	128616	-	EAN33304.1			hypothetical protein			TpMuguga_01g00060	399	132	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	128603	130422	+							TpMuguga_01g00061	1820		old_locus_tag=TP01_0061; TP01_0060
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	128603	130422	+			EAN33305.2	hypothetical protein			TpMuguga_01g00061	1636		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	128812	130390	+	EAN33305.2			hypothetical protein			TpMuguga_01g00061	1395	464	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	130423	130956	-							TpMuguga_01g00062	534		old_locus_tag=TP01_0062
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	130423	130956	-			EAN33306.1	NifU-like domain protein			TpMuguga_01g00062	499		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	130441	130928	-	EAN33306.1			NifU-like domain protein			TpMuguga_01g00062	453	150	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	131027	132812	+							TpMuguga_01g00063	1786		old_locus_tag=TP01_0063; TP01_0064
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	131027	132812	+			EAN33307.2	hypothetical protein			TpMuguga_01g00063	1483		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	131136	132770	+	EAN33307.2			hypothetical protein			TpMuguga_01g00063	1332	443	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	132813	134165	+					ILKAP		TpMuguga_01g00064	1353		old_locus_tag=TP01_0064
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	132813	134165	+			EAN33308.2	Protein phosphatase 2C family protein	ILKAP		TpMuguga_01g00064	1068		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	132857	134131	+	EAN33308.2			Protein phosphatase 2C family protein	ILKAP		TpMuguga_01g00064	990	329	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	134248	136540	-					Adck3		TpMuguga_01g00065	2293		old_locus_tag=TP01_0065
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	134248	136540	-			EAN33309.2	ABC1 family protein	Adck3		TpMuguga_01g00065	1758		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	134287	136540	-	EAN33309.2			ABC1 family protein	Adck3		TpMuguga_01g00065	1719	572	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	136595	137065	+					rpmG		TpMuguga_01g00066	471		old_locus_tag=TP01_0066
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	136595	137065	+			EAN33310.2	Ribosomal protein L33 family protein	rpmG		TpMuguga_01g00066	439		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	136704	137038	+	EAN33310.2			Ribosomal protein L33 family protein	rpmG		TpMuguga_01g00066	303	100	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	137230	137496	+					DBI		TpMuguga_01g00067	267		old_locus_tag=TP01_0067
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	137230	137496	+			EAN33311.1	Acyl-CoA-binding protein	DBI		TpMuguga_01g00067	267		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	137230	137496	+	EAN33311.1			Acyl-CoA-binding protein	DBI		TpMuguga_01g00067	267	88	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	138646	141366	+							TpMuguga_01g00068	2721		old_locus_tag=TP01_0068
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	138646	141366	+			EAN33312.1	AP2 domain protein			TpMuguga_01g00068	2721		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	138850	141345	+	EAN33312.1			AP2 domain protein			TpMuguga_01g00068	2496	831	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	143159	145985	+					JMJ14		TpMuguga_01g02310	2827		old_locus_tag=TP01_0069; TP01_0070; TP01_0071
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	143159	145985	+			KAF5153337.1	hydroxylase JmjC domain protein	JMJ14		TpMuguga_01g02310	2256		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	143159	145856	+	KAF5153337.1			hydroxylase JmjC domain protein	JMJ14		TpMuguga_01g02310	2127	708	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	145900	146445	-							TpMuguga_01g00071	546		old_locus_tag=TP01_0071
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	145900	146445	-			EAN33315.2	hypothetical protein			TpMuguga_01g00071	447		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	145930	146286	-	EAN33315.2			hypothetical protein			TpMuguga_01g00071	258	85	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	147007	150376	+					KPNB1		TpMuguga_01g00072	3370		old_locus_tag=TP01_0072
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	147007	150376	+			EAN33316.1	HEAT repeat family protein	KPNB1		TpMuguga_01g00072	3196		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	147550	150345	+	EAN33316.1			HEAT repeat family protein	KPNB1		TpMuguga_01g00072	2622	873	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	150388	151187	-					URA5		TpMuguga_01g00073	800		old_locus_tag=TP01_0073
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	150388	151187	-			EAN33317.1	orotate phosphoribosyltransferase	URA5		TpMuguga_01g00073	724		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	150403	151096	-	EAN33317.1			orotate phosphoribosyltransferase	URA5		TpMuguga_01g00073	618	205	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	151358	154090	+							TpMuguga_01g00074	2733		old_locus_tag=TP01_0074
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	151358	154090	+			EAN33318.2	hypothetical protein			TpMuguga_01g00074	2733		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	151358	154090	+	EAN33318.2			hypothetical protein			TpMuguga_01g00074	2733	910	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	154136	154968	+							TpMuguga_01g00075	833		old_locus_tag=TP01_0075
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	154136	154968	+			EAN33319.2	hypothetical protein			TpMuguga_01g00075	686		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	154231	154932	+	EAN33319.2			hypothetical protein			TpMuguga_01g00075	555	184	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	154631	157269	-					Nsun2		TpMuguga_01g00076	2639		old_locus_tag=TP01_0076; TP01_0075
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	154631	157269	-			EAN33320.1	NOL1/NOP2/sun family protein	Nsun2		TpMuguga_01g00076	2344		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	154971	157269	-	EAN33320.1			NOL1/NOP2/sun family protein	Nsun2		TpMuguga_01g00076	2004	667	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	157294	158502	+							TpMuguga_01g00077	1209		old_locus_tag=TP01_0077; TP01_0078
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	157294	158502	+			EAN33321.1	hypothetical protein			TpMuguga_01g00077	1064		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	157477	158365	+	EAN33321.1			hypothetical protein			TpMuguga_01g00077	744	247	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	158170	164001	-					UPL4		TpMuguga_01g00078	5832		old_locus_tag=TP01_0078; TP01_0077
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	158170	164001	-			EAN33322.2	HECT-domain (ubiquitin-transferase) family protein	UPL4		TpMuguga_01g00078	5581		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	158318	163830	-	EAN33322.2			HECT-domain (ubiquitin-transferase) family protein	UPL4		TpMuguga_01g00078	5262	1753	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	164071	164705	+							TpMuguga_01g00079	635		old_locus_tag=TP01_0079
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	164071	164705	+			EAN33323.1	putative integral membrane protein			TpMuguga_01g00079	485		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	164326	164622	+	EAN33323.1			putative integral membrane protein			TpMuguga_01g00079	147	48	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	164917	165487	+							TpMuguga_01g00080	571		old_locus_tag=TP01_0080
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	164917	165487	+			KAF5153338.1	hypothetical protein			TpMuguga_01g00080	500		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	165032	165462	+	KAF5153338.1			hypothetical protein			TpMuguga_01g00080	360	119	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	165535	167059	-							TpMuguga_01g00081	1525		old_locus_tag=TP01_0081; TP01_0080
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	165535	167059	-			KAF5153339.1	putative integral membrane protein			TpMuguga_01g00081	1395		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	165556	166098	-	KAF5153339.1			putative integral membrane protein			TpMuguga_01g00081	543	180	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	167141	167881	+							TpMuguga_01g00082	741		old_locus_tag=TP01_0082
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	167141	167881	+			EAN33326.2	hypothetical protein			TpMuguga_01g00082	635		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	167299	167881	+	EAN33326.2			hypothetical protein			TpMuguga_01g00082	477	158	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	167930	168892	-							TpMuguga_01g00083	963		old_locus_tag=TP01_0083; TP01_0084
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	167930	168892	-			EAN33327.1	hypothetical protein			TpMuguga_01g00083	830		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	167930	168761	-	EAN33327.1			hypothetical protein			TpMuguga_01g00083	699	232	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	168873	171608	-					B'GAMMA		TpMuguga_01g00084	2736		old_locus_tag=TP01_0084
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	168873	171608	-			EAN33328.2	Serine/threonine protein phosphatase 2A 57 kDa regulatory subunit B' theta isoform domain protein	B'GAMMA		TpMuguga_01g00084	2482		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	168873	171364	-	EAN33328.2			Serine/threonine protein phosphatase 2A 57 kDa regulatory subunit B' theta isoform domain protein	B'GAMMA		TpMuguga_01g00084	2238	745	
gene	tRNA	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	171777	171849	+							TpMuguga_01g01238	73		old_locus_tag=TP01_1238
tRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	171777	171849	+				tRNA-Phe			TpMuguga_01g01238	73		
gene	tRNA	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	172144	172215	+							TpMuguga_01g01239	72		old_locus_tag=TP01_1239
tRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	172144	172215	+				tRNA-His			TpMuguga_01g01239	72		
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	172201	173300	+							TpMuguga_01g00085	1100		old_locus_tag=TP01_1239; TP01_0085
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	172201	173300	+			EAN33329.1	putative integral membrane protein			TpMuguga_01g00085	895		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	172385	173258	+	EAN33329.1			putative integral membrane protein			TpMuguga_01g00085	669	222	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	173199	174534	-					celf1		TpMuguga_01g00086	1336		old_locus_tag=TP01_0086; TP01_0085
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	173199	174534	-			EAN33330.2	RNA recognition motif family protein	celf1		TpMuguga_01g00086	1106		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	173342	174429	-	EAN33330.2			RNA recognition motif family protein	celf1		TpMuguga_01g00086	858	285	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	174269	177553	+					Xab2		TpMuguga_01g00087	3285		old_locus_tag=TP01_0087; TP01_0086
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	174269	177553	+			EAN33331.2	Pre-mRNA-splicing factor SYF1	Xab2		TpMuguga_01g00087	3021		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	174794	177538	+	EAN33331.2			Pre-mRNA-splicing factor SYF1	Xab2		TpMuguga_01g00087	2481	826	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	177557	179500	-							TpMuguga_01g00088	1944		old_locus_tag=TP01_0088
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	177557	179500	-			EAN33332.1	hypothetical protein			TpMuguga_01g00088	1944		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	177557	179500	-	EAN33332.1			hypothetical protein			TpMuguga_01g00088	1944	647	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	179974	182858	-							TpMuguga_01g02570	2885		old_locus_tag=TP01_0090; TP01_0089
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	179974	182858	-			KAF5153340.1	hypothetical protein			TpMuguga_01g02570	2765		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	180050	182677	-	KAF5153340.1			hypothetical protein			TpMuguga_01g02570	2508	835	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	182913	184765	+					Pnkp		TpMuguga_01g00091	1853		old_locus_tag=TP01_0091
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	182913	184765	+			EAN33335.2	Polynucleotide kinase 3 phosphatase family protein	Pnkp		TpMuguga_01g00091	1461		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	182935	184700	+	EAN33335.2			Polynucleotide kinase 3 phosphatase family protein	Pnkp		TpMuguga_01g00091	1374	457	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	184802	193265	-							TpMuguga_01g00092	8464		old_locus_tag=TP01_0092
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	184802	193265	-			EAN33336.1	hypothetical protein			TpMuguga_01g00092	7844		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	184822	193265	-	EAN33336.1			hypothetical protein			TpMuguga_01g00092	7824	2607	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	193819	194916	-							TpMuguga_01g00093	1098		old_locus_tag=TP01_0093; TP01_0094
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	193819	194916	-			EAN33337.1	putative integral membrane protein			TpMuguga_01g00093	1098		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	193898	194686	-	EAN33337.1			putative integral membrane protein			TpMuguga_01g00093	789	262	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	194983	195681	+							TpMuguga_01g00094	699		old_locus_tag=TP01_0094
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	194983	195681	+			EAN33338.2	Iron-sulfur cluster assembly family protein			TpMuguga_01g00094	699		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	195163	195681	+	EAN33338.2			Iron-sulfur cluster assembly family protein			TpMuguga_01g00094	519	172	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	195835	196596	-							TpMuguga_01g00095	762		old_locus_tag=TP01_0095
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	195835	196596	-			EAN33339.1	hypothetical protein			TpMuguga_01g00095	762		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	195835	196596	-	EAN33339.1			hypothetical protein			TpMuguga_01g00095	762	253	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	196801	197814	-							TpMuguga_01g00096	1014		old_locus_tag=TP01_0096
mRNA		GCA_000165365.1	Primary Assembly	chromosome	1	AAGK01000001.1	196801	197814	-			EAN33340.1	putative integral membrane protein			TpMuguga_01g00096	801		
