# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	217043	217741	+	BAM38626.1			uncharacterized protein			TOT_010000094	534	177	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	218055	220462	+							TOT_010000095	2408		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	218055	220462	+	BAM38627.1			uncharacterized protein			TOT_010000095	2043	680	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	220766	221927	+							TOT_010000096	1162		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	220766	221927	+	BAM38628.1			cytochrome C oxidase assembly protein-like			TOT_010000096	822	273	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	222163	223259	-							TOT_010000097	1097		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	222163	223259	-	BAM38629.1			conserved hypothetical protein			TOT_010000097	660	219	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	223541	225474	-							TOT_010000098	1934		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	223541	225474	-	BAM38630.1			conserved hypothetical protein			TOT_010000098	1716	571	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	225909	227476	+							TOT_010000099	1568		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	225909	227476	+	BAM38631.1			uncharacterized protein			TOT_010000099	1206	401	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	227901	229024	-							TOT_010000100	1124		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	227901	229024	-	BAM38632.1			uncharacterized protein			TOT_010000100	792	263	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	229156	229848	-							TOT_010000101	693		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	229156	229848	-	BAM38633.1			conserved hypothetical protein			TOT_010000101	444	147	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	230081	231409	-							TOT_010000102	1329		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	230081	231409	-	BAM38634.1			conserved hypothetical protein			TOT_010000102	954	317	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	231864	234744	+							TOT_010000103	2881		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	231864	234744	+	BAM38635.1			uncharacterized protein			TOT_010000103	2655	884	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	235134	239666	-							TOT_010000104	4533		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	235134	239666	-	BAM38636.1			uncharacterized protein			TOT_010000104	4533	1510	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	240999	246085	-							TOT_010000105	5087		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	240999	246085	-	BAM38637.1			conserved hypothetical protein			TOT_010000105	3636	1211	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	246248	247640	+							TOT_010000106	1393		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	246248	247640	+	BAM38638.1			S-adenosyl-methyltransferase			TOT_010000106	1143	380	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	247637	247987	-							TOT_010000107	351		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	247637	247987	-	BAM38639.1			peptidylprolyl isomerase			TOT_010000107	351	116	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	248343	249981	+							TOT_010000108	1639		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	248343	249981	+	BAM38640.1			uncharacterized protein			TOT_010000108	1233	410	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	250218	253477	-							TOT_010000109	3260		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	250218	253477	-	BAM38641.1			predicted protein			TOT_010000109	2955	984	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	253657	255187	-							TOT_010000110	1531		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	253657	255187	-	BAM38642.1			glycosyl transferase, family 4 protein			TOT_010000110	1179	392	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	255914	258534	+							TOT_010001210	2621		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	255914	258534	+	BAM38643.1			long-chain-fatty-acid--CoA ligase			TOT_010001210	2043	680	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	259502	263219	+							TOT_010000112	3718		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	259502	263219	+	BAM38644.1			uncharacterized protein			TOT_010000112	2739	912	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	263416	264799	-							TOT_010000113	1384		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	263416	264799	-	BAM38645.1			conserved hypothetical protein			TOT_010000113	999	332	
gene	tRNA	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	265379	265450	-							TOT_01t000015	72		
tRNA		GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	265379	265450	-				tRNA-Asp			TOT_01t000015	72		
gene	tRNA	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	265984	266055	-							TOT_01t000014	72		
tRNA		GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	265984	266055	-				tRNA-Asp			TOT_01t000014	72		
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	266195	268299	-							TOT_010000114	2105		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	266195	268299	-	BAM38646.1			tRNA wybutosine-synthesizing protein 1 homolog			TOT_010000114	1857	618	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	268392	270863	+							TOT_010000115	2472		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	268392	270863	+	BAM38647.1			DNA-directed RNA polymerase subunit alpha			TOT_010000115	2049	682	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	270960	272728	-							TOT_010000116	1769		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	270960	272728	-	BAM38648.1			ubiquitin-activating enzyme E1			TOT_010000116	1695	564	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	273290	275278	+							TOT_010000117	1989		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	273290	275278	+	BAM38649.1			uncharacterized protein			TOT_010000117	1839	612	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	275873	277985	-							TOT_010000118	2113		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	275873	277985	-	BAM38650.1			protein disulfide isomerase precursor			TOT_010000118	1590	529	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	278267	281441	+							TOT_010000119	3175		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	278267	281441	+	BAM38651.1			conserved hypothetical protein			TOT_010000119	2727	908	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	281643	282833	-							TOT_010000120	1191		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	281643	282833	-	BAM38652.1			conserved hypothetical protein			TOT_010000120	1191	396	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	283418	285035	+							TOT_010001211	1618		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	283418	285035	+	BAM38653.1			conserved hypothetical protein			TOT_010001211	1377	458	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	285032	285610	-							TOT_010000122	579		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	285032	285610	-	BAM38654.1			conserved hypothetical protein			TOT_010000122	579	192	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	285883	286942	+							TOT_010000123	1060		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	285883	286942	+	BAM38655.1			GTPase-activating protein			TOT_010000123	903	300	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	287125	287704	-							TOT_010000124	580		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	287125	287704	-	BAM38656.1			conserved hypothetical protein			TOT_010000124	537	178	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	288164	288640	-							TOT_010000125	477		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	288164	288640	-	BAM38657.1			uncharacterized protein			TOT_010000125	447	148	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	288905	289850	+							TOT_010000126	946		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	288905	289850	+	BAM38658.1			uncharacterized protein			TOT_010000126	879	292	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	290190	291369	+							TOT_010000127	1180		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	290190	291369	+	BAM38659.1			uncharacterized protein			TOT_010000127	1071	356	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	291554	293112	+							TOT_010000128	1559		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	291554	293112	+	BAM38660.1			chromatin assembly factor 1 protein			TOT_010000128	1179	392	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	293301	295691	-							TOT_010000129	2391		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	293301	295691	-	BAM38661.1			conserved hypothetical protein			TOT_010000129	2391	796	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	296078	299777	-							TOT_010000130	3700		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	296078	299777	-	BAM38662.1			conserved hypothetical protein			TOT_010000130	3645	1214	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	299901	302994	-							TOT_010000131	3094		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	299901	302994	-	BAM38663.1			histidyl-tRNA synthetase			TOT_010000131	2793	930	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	303129	305316	+							TOT_010001212	2188		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	303129	305316	+	BAM38664.1			ATP-dependent RNA helicase			TOT_010001212	1737	578	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	306340	308242	+							TOT_010001183	1903		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	306340	308242	+	BAM38665.1			conserved hypothetical protein			TOT_010001183	1656	551	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	308334	310259	-							TOT_010000133	1926		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	308334	310259	-	BAM38666.1			serine-threonine protein kinase			TOT_010000133	1512	503	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	310289	311613	+							TOT_010000134	1325		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	310289	311613	+	BAM38667.1			conserved hypothetical protein			TOT_010000134	1041	346	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	311971	314070	-							TOT_010000135	2100		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	311971	314070	-	BAM38668.1			conserved hypothetical protein			TOT_010000135	2100	699	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	314772	315187	-							TOT_010000136	416		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	314772	315187	-	BAM38669.1			conserved hypothetical protein			TOT_010000136	345	114	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	315351	317777	+							TOT_010000137	2427		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	315351	317777	+	BAM38670.1			mitochondrial processing peptidase			TOT_010000137	1698	565	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	317975	320347	-							TOT_010000138	2373		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	317975	320347	-	BAM38671.1			uncharacterized protein			TOT_010000138	2223	740	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	320612	323614	-							TOT_010000139	3003		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	320612	323614	-	BAM38672.1			uncharacterized protein			TOT_010000139	2778	925	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	324168	324614	+							TOT_010001213	447		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	324168	324614	+	BAM38673.1			conserved hypothetical protein			TOT_010001213	447	148	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	325214	325807	-							TOT_010000141	594		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	325214	325807	-	BAM38674.1			hypothetical protein			TOT_010000141	594	197	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	326897	329831	-							TOT_010000142	2935		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	326897	329831	-	BAM38675.1			DNA excision-repair helicase			TOT_010000142	2556	851	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	330138	331349	-							TOT_010001214	1212		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	330138	331349	-	BAM38676.1			ubiquitin regulatory protein			TOT_010001214	1053	350	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	332044	335586	+							TOT_010001215	3543		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	332044	335586	+	BAM38677.1			membrance occupation and recognition nexus protein 1			TOT_010001215	3312	1103	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	335665	337295	-							TOT_010000145	1631		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	335665	337295	-	BAM38678.1			membrance occupation and recognition nexus protein 1			TOT_010000145	1182	393	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	337877	338468	+							TOT_010000146	592		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	337877	338468	+	BAM38679.1			conserved hypothetical protein			TOT_010000146	363	120	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	338629	340809	-							TOT_010000147	2181		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	338629	340809	-	BAM38680.1			uncharacterized protein			TOT_010000147	2181	726	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	341276	343215	+							TOT_010000148	1940		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	341276	343215	+	BAM38681.1			seryl-tRNA synthetase			TOT_010000148	1833	610	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	344010	344621	+							TOT_010000149	612		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	344010	344621	+	BAM38682.1			signal recognition particle			TOT_010000149	417	138	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	344788	349365	-							TOT_010000150	4578		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	344788	349365	-	BAM38683.1			uncharacterized protein			TOT_010000150	3447	1148	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	349796	351707	+							TOT_010000151	1912		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	349796	351707	+	BAM38684.1			conserved hypothetical protein			TOT_010000151	1707	568	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	352152	355238	-							TOT_010000152	3087		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	352152	355238	-	BAM38685.1			prolyl-tRNA synthetase			TOT_010000152	2118	705	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	355433	358105	-							TOT_010000153	2673		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	355433	358105	-	BAM38686.1			uncharacterized protein			TOT_010000153	1887	628	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	358309	358780	-							TOT_010000154	472		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	358309	358780	-	BAM38687.1			conserved hypothetical protein			TOT_010000154	399	132	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	359091	363423	+							TOT_010000155	4333		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	359091	363423	+	BAM38688.1			conserved hypothetical protein			TOT_010000155	3723	1240	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	363456	363572	-							TOT_010000156	117		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	363456	363572	-	BAM38689.1			hypothetical protein			TOT_010000156	117	38	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	363772	363921	-							TOT_010000157	150		
CDS	with_protein	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	363772	363921	-	BAM38690.1			conserved hypothetical protein			TOT_010000157	150	49	
gene	protein_coding	GCA_000740895.1	Primary Assembly	chromosome	1	AP011946.1	364104	365591	-							TOT_010001216	1488		
